34	-0.0024041962	-0.003661054	0.00035451146	0.0037414262	-0.0036133847	0.0011599581	0.0006088888	0.0009084416	-0.0036098822	-1.4029935e-05	-0.0029428084	0.0025357576	0.0013744094	-0.0033824602	0.0036935837	-0.0015015819	-0.0036141265	-0.00091407105	-0.0020072607	-0.000750935	0.0006144626	0.0038245094	-0.003283706	0.00092202437	-0.00229848	-0.0032093914	-0.0019128384	-0.00014089305	0.0025677148	-0.0017336729	-0.002123896	0.0031710444	0.000999507	0.0015961012	0.00066747284	0.0019878845	-0.002091047	0.0013414653	0.0012553309	0.0016894237	0.0006514825	-0.0005710364	0.0027866852	-0.00052896154	-0.0029879604	-0.0036418743	0.003236472	0.0026648357	-0.0011515869	0.0022353977	-0.003072451	0.0005797053	-0.0011439411	0.0011208722	-0.001671953	0.0023985961	0.0027447513	0.0018570973	-0.0022549739	-0.0027336704	-0.0011069829	0.0023735308	0.0017292573	0.0027683552	0.000717873	-0.0018131011	0.000109850786	0.0022945867	0.00015936852	0.0033882444	0.00046228367	-0.0024678262	-0.00032930914	-0.0024668167	-0.0010595557	-0.0015809053	-0.0031791248	0.0021773526	-8.6642765e-05	-0.0021690452	-0.00096331723	-0.0035578527	0.0034860885	-0.0029653446	-0.0037213827	-0.00025240268	-0.00038101416	-0.003497963	0.0026043768	0.0015199863	0.0027068784	-0.0036938249	-0.00068287295	-0.0019426582	-0.00039202624	0.0024163253	-0.0015845818	-0.0027548557	0.0006612384	-0.00083760975	0.0026563217	0.0016521714	-0.00023488238	0.0019294195	0.0033621949	-0.003115016	-0.0010971022	-0.0018912216	-0.0015694161	-0.000802525	-0.003687551	0.00088615	0.0036500576	0.0021529028	0.0035227106	0.00049328525	-0.0018755475	-0.0018211495	-0.0018402942	-4.511366e-05	0.002886026	0.0028429094	0.0038416043	0.002462613	0.00041769873	0.003671107	0.0027440642	0.003465161
1	0.0024403022	-0.002277789	0.002157019	0.0013448825	0.002845055	0.00028031116	-0.000158809	-0.003813053	-0.0022688205	0.0020675664	0.00070835056	-0.00017218021	0.002252755	0.0019674676	-0.0008389629	0.00095760793	0.0020738037	-0.0026427454	-0.0037334391	-0.0022384967	0.0024241768	-9.875269e-05	0.0027460726	-0.000850793	-0.0013983649	0.0029548546	-9.823799e-05	-0.0010786084	0.0018917839	0.0022552705	-0.0027185562	-0.0030665512	0.0026951185	0.0028793688	0.003631086	-0.00015659936	-0.0025204814	-0.000111350055	-0.00081577024	0.0031537227	0.0039008786	0.00078549056	0.0021138352	0.0035177118	0.0033174853	-0.00012107688	0.0018108956	-0.00019352784	-0.0014445705	0.0023976061	0.0014521505	-0.001864524	0.0018370717	-0.0033615287	0.0029026128	0.00292226	0.0023714965	0.00079462124	0.002999999	0.0004560352	0.00051962736	-0.0016075531	0.0023243236	-0.0014014414	-0.0028258034	0.0017039088	-0.0015799815	-0.00034465428	0.0029616149	-0.0021176187	-0.003370591	0.00060401467	0.00018212781	-0.0020124773	-3.7763053e-05	-0.0029462127	-0.0011031178	0.0017133574	0.0017231889	-0.0027303672	-0.000115504154	-0.0013892077	-0.0012663099	-0.0038904482	-0.00050268596	-0.00040778803	-0.0029701607	-0.0026452667	-0.000711866	-0.0015848519	0.0018501009	-0.003720983	0.002694777	-0.0028111667	0.003222632	-1.3487534e-07	-0.0018476485	-0.000599729	0.0029977998	-0.0013205415	-0.0024725401	0.0017259105	-0.0012266391	0.002436039	-4.2343476e-05	0.0010923055	-3.630138e-05	0.0036213466	0.002774523	0.0038375892	-0.0030918247	0.0017080697	-0.0011734342	-0.0021451938	-0.0013037295	-0.00051664666	-0.0024222494	-0.0011930229	0.00052879646	0.0004583512	0.0022867194	-0.0031336865	0.00036714258	0.00019402511	-0.0014121417	-0.00094333006	-0.001434636	0.0002339558
33	-0.0022846723	0.0025461416	0.0027537	0.0011431068	-0.0013686471	0.00249299	-0.00378426	-0.0007025571	-0.0034661063	0.0028499027	-0.0013107689	0.002179709	-0.0025900966	0.0036514886	-0.0036163137	0.0004309102	0.0014355179	0.0016804938	0.0004923989	-0.0026164653	0.0010041448	0.0009552116	-0.0019637358	0.0007990464	-0.0014810631	-0.0014796618	0.0024346483	-0.0023012692	-0.0026667302	0.0014905409	0.0033106923	0.00349836	-0.0025451337	0.0022936487	0.0020899423	0.0036386687	0.0027162062	-0.003631446	0.0021422522	-0.0028328523	0.00075023953	0.002588979	-0.00091623527	0.0011404821	0.003127723	-0.003296738	0.0038332262	0.0020812491	0.0024153476	-0.0020281672	-0.0017583194	0.00040997693	0.0020243756	0.0007665124	0.0022552232	-0.001513289	-0.0039023708	0.0036789733	-0.0012035865	0.002868263	0.003088827	-0.0021699464	0.00023408445	-0.0017417838	0.0030446274	0.0033365234	-0.002468718	0.0036171533	-0.0024766037	0.0031296755	0.0022526775	-0.0025841666	0.002677751	0.0020127094	0.0028779742	0.0002441722	-0.0036401905	0.0036712734	-0.0006469349	-0.00058051967	-0.00085135637	0.00059417664	0.0015622814	-0.00066954124	0.0031246152	-0.0030292012	-0.003386743	0.0027267132	0.0009539153	0.0031967452	0.0016818941	0.0020657668	-0.0035116056	-0.00040151042	0.00092116726	0.0035431848	-0.0008613357	0.00037269213	-0.0021764708	-0.00036759506	-0.0001070464	0.0015991993	-0.0032039888	0.00277604	0.0030052892	-0.003046241	-0.0038341347	-0.0022384617	0.0019597136	0.0033628694	0.0017784251	-0.0003001159	-0.0027737443	0.0012095383	-0.0022223007	0.00373994	0.00077163754	-0.002341665	0.0020726768	0.0038239718	-0.0028446459	0.0021343518	0.0036205864	-0.0023725112	-0.00070582	0.0019067059	-0.0019308515	-0.0038207206
3	3.8533417e-05	0.0014597554	-0.0023458416	-0.0036462	-0.0017432023	0.00073274254	0.0025705006	-0.0011431699	0.0005176313	-0.0031063403	0.0027510815	0.0036453884	-0.00032380855	-0.0022313886	0.001195307	0.0028504657	0.00047755157	-0.00086320244	0.0015431384	-0.0036221829	-0.0014413728	0.00047496858	7.5178636e-05	0.0014120921	0.0016168036	0.0013591107	-0.0012297418	-0.0028836757	0.0029204225	0.001724615	-0.0017221958	0.00027131222	0.0027266014	-0.0032178436	0.0019222038	0.0030356492	-0.0020996167	-0.0007648593	-0.0018737124	0.0013402578	0.0007124709	-0.0029583694	0.00076713547	0.0016469999	0.0023446148	-0.00100566	0.0038067782	0.00035300726	0.0020055296	-0.0026234707	-0.0005752105	0.00024227586	-0.0019440739	4.778983e-05	0.003414971	0.0024596753	0.0036513167	-0.00017447435	-0.0028024046	-0.0024934895	0.0030420152	0.0022309984	-0.0018348343	-0.003313527	0.00073440105	0.003848477	0.0022121419	-0.0024487462	0.002139517	-0.0032540462	0.00069929357	0.00075533165	-0.0037104771	0.0004248898	-0.0020584273	0.002809067	-0.000631349	0.0012613188	0.0024197171	0.0006977471	-0.0021339932	-0.0006742203	0.00033341194	0.0005098596	-0.0037052536	0.0011501923	0.001970109	0.0028844373	-0.0021164855	-0.0011018515	0.00095871015	-0.0033260349	0.0012286551	-0.0004983955	-0.0034636252	-0.001803717	0.0035214215	-0.0032994899	0.00357071	-0.0004783847	0.0015758097	-0.00011254549	0.0025863654	0.0023403473	-0.0033687977	-0.0029727411	0.0031435988	0.0035793188	0.0012481562	-0.0030697533	0.0026198393	-0.0001013641	0.0003784185	-0.001227619	-0.0015902104	-0.0033448099	0.0007479091	0.0013212209	0.00073715183	0.0011754046	0.0010781117	0.0020852296	-0.0004576708	-0.0030162816	-0.0003682348	0.002825484	-0.00026834974	0.0034854673
2	-0.00017780112	-0.0021160769	-0.0008646523	0.0030650855	-0.0013074842	0.00026422448	0.0038534554	-0.00024863333	0.0038825364	0.0020933764	-0.0033335579	-0.0009816183	-0.00022292229	-0.003638792	0.001155859	-4.07335e-05	0.0035233526	0.0026870335	-0.00015722058	-0.0016797225	0.0037313423	0.0023127212	-0.00036564725	0.0026717882	-0.0011802524	0.0015862796	0.0037023032	-0.0029034237	0.0032324	-0.002621827	-0.00072188734	0.00022435204	0.0011981294	-0.00386758	0.0017151462	-0.001315471	0.003566694	0.0020815602	0.0008674292	-6.676964e-05	-0.0020139879	0.00146603	-0.00087392854	-0.0033290663	0.0017010808	-0.0017973513	0.00040201092	0.00061210914	-0.0011568932	-0.0021866693	0.0007791151	-0.003112429	0.0032472839	0.0038970283	-0.0038818212	-0.00122262	0.003328826	-0.0015725628	0.0025347234	0.0019157679	-0.00088589074	-0.0032192315	0.0012082953	-0.0026591956	-0.0017432558	0.0005727587	-0.0029898968	0.00035739478	0.0027430814	0.0019753606	-0.0005263092	0.0026944599	-0.00029808749	-0.0022335586	-0.0036776802	0.00057080097	0.0030207364	0.0004647449	-0.0018199433	0.0037793522	0.0031733045	0.0025556756	-0.0009959273	0.0014027936	-0.0033004335	0.0027706765	-0.0032764084	-0.0026268119	0.0024934176	-0.001146388	-0.00044293705	0.0030351905	-0.0038039281	-0.0020479518	-0.00012637551	0.00017305113	0.0019014103	-0.0014603356	-0.0014737807	-0.001631203	-0.0021512304	0.0007457587	-0.0034235264	-0.0026180933	-0.0024378384	-0.002638803	-0.0037444863	-0.0019455815	-0.0033156916	-0.002840366	9.254937e-05	-0.0038480952	0.0012262724	-0.003276578	-0.00095687277	0.003272018	0.00097422977	0.0015408585	-0.000523701	0.0032884069	-0.0034601141	-0.0032456715	0.00054277387	-6.763015e-05	-0.003753166	0.003170391	0.0013461718	-0.002178558
4	0.0013037417	0.0038553486	-0.0013307696	0.0021536418	-0.0011495941	-0.0033525268	0.0027149937	-0.0034782388	-8.477019e-05	-0.0022877662	0.0007064106	-0.0015061728	0.0020286888	-0.0006121529	-0.0003074144	-0.002194055	-0.0012122998	0.0016390308	-0.0019657633	-0.0024605133	-0.001804543	-0.003205235	0.00018272175	-0.0011111457	0.003344866	0.0024691767	-0.0032011815	-0.0024983797	-0.00014201063	-0.002902052	-0.00040316058	-0.0028595102	-0.0023118195	-0.0036147963	0.0037888796	-0.0026610838	0.001757642	0.0035722533	0.00043436486	-0.00044094212	-0.00090736826	0.0026421219	-0.0017340224	0.0015973361	-0.0010149454	-0.002152138	-0.0012102225	0.0023351805	0.0014622353	0.0032901703	-0.003603008	0.0026095393	-0.0035971606	0.0002588732	0.003132845	-0.00023968282	0.0022661826	-0.003774642	0.003632676	0.0012024845	-0.0001511237	9.158023e-05	-0.0020380942	-0.0028386922	0.0016804696	0.0026368198	-0.003387522	-0.00054507196	0.0038044772	-0.0038021794	0.0028556227	0.002442757	0.00057065143	0.0031814491	0.003201306	-0.0030727538	-0.0014292282	0.0006752515	-0.0030565679	-0.0026925255	0.001975852	0.0008586846	0.0037108469	-0.00020839371	0.0009970971	0.0010708626	0.0031061263	0.0015575584	0.0038973338	-0.0038541476	0.003512988	-0.0017084668	-0.003004809	0.0036149537	0.00014269087	-0.002120348	-0.00032875643	-0.0014578543	-0.0005805618	0.0032466087	-0.0018614758	-0.0004814444	-0.0018331446	0.00036055568	0.0018294194	-0.0003403508	0.00076770305	-0.003663735	0.0016555	0.003408318	-0.00034484488	0.0014221114	-0.0020041524	-0.0028271514	0.0028655315	-0.0007115468	0.0004790039	0.0015955515	-0.0025134594	0.0026372115	-0.0034617106	0.0027858596	0.0017967452	0.0021642658	0.0027039147	-0.0034754185	-0.0030429165	-0.0016008435
32	-0.0021308723	0.0026509904	0.0016506546	-0.002630574	0.00042823353	-0.0031956588	-0.0013264354	-0.0006195294	0.0026305413	-0.0030297337	-0.0006093408	0.00022698019	0.0016784322	-0.0005930709	0.0024637852	-0.0031624092	0.0023733357	-0.0032011573	-0.0009664607	0.0013807198	0.0011922542	8.028471e-05	-0.0033542556	-0.00016792906	0.0019927567	0.0036960945	-0.0030305176	0.0021987378	0.0033131533	-0.0025131705	0.001422082	-0.0037669018	0.0018514636	-0.0009302486	0.0008758629	0.0030646801	-0.0011744583	0.00020020285	0.0016130019	-0.0020792037	0.003836979	0.0019571674	-0.003607621	-0.0022041542	0.00062257826	0.0014422074	-4.6790316e-05	0.0034935765	-0.0032928956	-0.0011091966	-0.0029367963	-0.0014240453	-0.0013669722	-0.0038434868	-0.00053674285	-0.0021181658	-0.0026601437	-0.0019036022	-0.002379152	0.00035213798	0.0009945219	0.0013734946	0.0035567626	-0.0013761652	-0.0028515563	-0.00053420325	0.002852716	0.002897162	-0.0033096825	0.0017303809	-0.0011124394	-0.002909876	0.0015579372	0.0024307596	-0.0034222957	0.0006494696	0.0019365769	-0.0014331639	0.0037164337	0.0008703238	0.0031277586	-0.0011013084	0.0038466305	-0.003209911	0.0015361566	-0.00063456	-0.00054039725	0.0016331318	-0.0012844276	-0.0010261743	0.002647826	-0.0030444777	-0.0029071106	-0.003113316	0.0028339168	-0.0034983961	0.003512601	-0.00023403605	-0.0020812699	0.0022786483	0.0031609868	0.0010782359	-0.002252911	-0.0016038951	0.003441679	0.00066306174	0.001549687	0.001446114	-0.0014742382	0.0021568914	0.0035972763	-0.0032334854	0.00061827584	-1.5717847e-05	0.00073885283	-8.215621e-05	0.0019057704	-0.0032773076	-0.0003766536	0.0018532913	-0.0021192587	-0.0008034316	-0.0035390733	-0.00025513253	0.003660033	0.0031328958	0.0002586587	-0.0007481108
9	-0.003744958	0.0016710274	0.0029870607	0.0034025041	0.0010119147	-0.002459326	-0.0006984195	0.0005067394	0.0030999482	-0.003253042	-0.00012721356	-0.00039630692	-0.00047194408	-0.003172746	0.0006905227	0.0035509032	0.0014015033	0.0027762325	0.0038687442	-0.0018579053	-0.0020562834	-0.0016718	-0.003256366	-0.0016715986	0.001160902	-0.0013518592	-0.0035586841	-0.0036056463	-0.0015404023	0.0017563272	-0.0018781304	0.00050182076	0.0002492723	0.0027093738	0.0021409893	0.0027492207	-0.00043348438	0.0035471902	0.00017555588	0.0033387009	-0.0012519823	-0.0007967682	0.00028562473	-0.0029462054	-0.00026820193	0.0020783055	-0.0020073708	0.0018003074	0.0003087449	-0.0018476181	0.0024417248	0.0011215007	0.0011832337	-9.885752e-05	-0.001428506	0.00068101403	-0.0011968121	-0.0035010616	0.0036663883	0.00087847793	0.0018038783	-0.001269083	-0.00034358288	-0.0002982686	0.0034423997	0.0015000035	0.0034157431	-0.0022907574	0.0024219498	-0.0010653678	0.0035494387	0.003421777	0.00047502195	-0.0037998965	0.0022361428	-0.0031090342	0.0011229884	-0.0026350692	-0.0027951808	0.00038762123	0.0035237693	0.0035401825	0.00068399706	0.002468268	0.0031306942	0.0015087517	-0.0023208517	0.0036224832	-0.0032408037	-0.0021790755	-0.0021563955	0.0003882703	0.0017655125	-0.0021657362	0.0005161826	0.0011040227	0.0007725092	-0.001269416	0.003781573	-0.0016902188	-0.0009247001	-0.0025763018	0.0008075704	-0.00259566	-0.0031207367	0.003405573	0.0010256693	-0.0023515138	0.0038320841	-0.00019872678	0.0016203088	0.0014883407	-0.0037764315	0.00077026454	0.0026082643	0.0019694688	0.0018891	0.0012454228	-0.0033086967	-0.0018034158	-0.0021384598	-0.0037089407	-0.0022382415	0.0010739615	0.00043563583	-0.002572458	0.0020964725	0.0029332747
14	0.003284245	-0.0017783248	0.002266326	-0.0004694472	0.0034410942	-0.0034434437	0.0038748884	-0.00070118834	0.00017557168	0.003607271	0.0017244465	0.0036690792	-0.0027357533	-0.002559001	0.001284593	-0.00040909348	0.0033854481	-0.0027108637	-0.002352141	0.0018972022	0.0028643247	-0.0004177361	0.0030192353	-0.00037727784	-0.001987485	-6.323968e-05	0.0030823415	-0.0016968289	0.0014045702	-0.0028155968	0.00029328352	0.0026811515	0.0011219108	0.0031213271	0.0018153653	0.0037813445	0.0013316716	0.00013242391	-0.0026150057	-0.0017892013	-0.0010651718	0.0013058825	0.0036807058	0.0022470844	-0.0025864805	-0.0032564616	-0.0019751352	-0.0012851733	-0.003276259	-0.0037430502	-0.0015991258	-0.003685854	-0.0011076576	-0.0028803807	-0.0038123752	0.0032301205	0.0038188999	0.0027894322	0.00025375624	0.003151641	0.002716624	-2.6540663e-05	-0.002408106	-0.003249009	-0.0022942778	-0.0033604836	-0.0028621224	0.0009424543	-0.0018001696	0.0011475787	0.0035043291	-0.0021739544	0.0037102422	0.0011034172	-0.002393189	-0.0013591108	-0.0036392964	0.0021638814	-0.000746187	0.0025544115	0.002241161	0.0020014776	0.0026131566	0.0017765372	-0.003048146	0.00046972992	-0.002068889	-0.0013465798	-0.0009484872	-0.003201016	-0.0012449697	0.0013313771	0.0015180176	0.0017168756	-0.00074599776	-0.000578173	0.0002091204	-0.0008735951	0.0003759643	0.003670613	0.0021307203	-0.0008503281	-0.0034453145	0.0030366613	-0.0013789971	0.0031783858	-0.0036449542	-0.0025028759	-0.0020876855	-0.0018706897	-0.0003977159	-0.0011544587	-0.0026551224	-0.0015625657	0.0021671902	0.0026668063	-0.0013343018	-0.0004466631	-0.0008336555	0.0008273438	0.0028176382	0.0025821896	0.0027038197	0.0028547882	0.0023306508	-0.003587448	-0.0016738864	0.0031486454
24	0.000756518	-0.0028741404	-0.00030632038	-0.001492365	-0.0006878133	-0.0024550774	0.003419011	0.0017442093	-0.0005751715	-0.0007268674	-0.0032589913	-0.0017032853	0.0029029634	0.0017484145	0.0035000187	-0.0026162374	0.0033274982	0.0016934455	0.0028992633	-0.002700494	0.0022110979	-0.000113407325	0.0009451219	0.0013368524	-0.00080054626	0.0018841828	0.0029264744	0.00094039	-0.0015769345	-0.0036130706	8.58675e-05	-0.0032370575	-0.0004083465	-0.0010681358	-0.0015685635	0.0032037904	-0.00056942034	-0.003440264	-0.0024466405	0.002892208	-0.0023799655	0.003455887	-0.0007226501	-0.003242694	0.0035002958	-0.0004269258	0.00039005902	0.00043108247	-0.0033566344	0.0014662244	-0.0019909565	-0.00011025091	0.0011735684	0.0037922957	0.003022332	0.0033774765	-0.0021173866	0.0036249834	0.0003483672	0.0037336256	-0.0012777577	0.0015882027	0.0014904313	-0.00097049266	-0.0015845236	-0.002077993	0.0023765648	0.0027445157	0.0029796693	-9.078806e-06	-8.729997e-05	-0.0034865078	0.0005672933	0.0035732526	0.00083361444	-7.8856276e-05	-0.0013826103	0.0014106497	-0.00076747534	0.0010610056	0.000115920855	-0.0010328203	-0.0006582247	-0.001567233	-0.002744214	0.00018586662	-0.0024050411	0.0021965024	-0.0025803659	-0.0038304485	-0.0032027096	-0.0020194561	-0.0024266264	-0.0010692604	-0.0018245723	0.0019678331	-0.003050399	-0.0026690462	0.0010528597	0.00080538297	-0.002270476	-0.0033910407	0.0014954793	-0.00040128073	0.0027978802	-0.0015432937	-0.0008301564	0.0009961559	-0.000533653	-0.0012359592	-0.003149457	0.002047229	-0.002375577	-0.0010158813	-0.0027743878	0.0017575568	-0.0026397754	0.0012671442	0.0024592134	0.00016109597	-0.0019105882	-0.0032511258	-0.00084039196	-0.003504573	-0.0034584657	-0.00076851976	-0.003866267	0.0020067631
